,id,name,rating,category,pricing,num_reviews,street address,reviews,city,url
39,iiP46Z-A_ClynkS_qFQKEQ,Munchiez by Mei Lai Wah,4.5,"['Dim Sum', 'Coffee & Tea']",1.0,92,126 MacDougal St,"['Man was I happy to hear Mei Lai Wah opened a hole in the wall spot! Everyone knows Mei Lai Wah has amazing pork buns, and everyone definitely knows how long...', 'I was really excited to hear that this spot had opened, but gosh was I disappointed. I came in the afternoon and the place was not air conditioned and...', ""Like Mei Lai Wah, the only thing worth getting here is the pineapple roast pork bun (which is fine, because that's delicious)! I stopped by on the weekend...""]",New York City,https://www.yelp.com/biz/munchiez-by-mei-lai-wah-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
40,l5kvoGj9t3ZcR0Y3nQWcNw,Lula Mae,5.0,['Cambodian'],,12,472 Myrtle Ave,"['My girlfriend and I came here last night for a date - really great experience - Fried chicken not to be missed, other favorites were the papaya salad and...', ""I just had one of the best dining experiences ever!!!!\n Asian cuisine namely Vietnamese and Thai are my go to but I've always wanted to try Cambodian and..."", 'Lula Mae has fantastic food, service, and music (if you like chill hip-hop and throwback 90s/00s R&B). We ordered: \n\n- Lula No. 11 - I would describe this...']",New York City,https://www.yelp.com/biz/lula-mae-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
41,BglFB3mkuo_PVtxdok4v3A,Vinegar Hill House,3.5,"['Bars', 'Breakfast & Brunch', 'American (Traditional)']",3.0,708,72 Hudson Ave,"[""The woman who greeted us at the door was so welcoming and warm. There wasn't a table available but she had us check back shortly after and made a space for..."", 'This is a little quaint spot located near dumbo. They have a lovely outdoor garden but it was simply too cold to be seated there at this time.\n\nThe brunch...', ""One of the best meals I've had in ages. Be sure to try one of the cheeses: the housemade crackers are amazing. We also had the grilled octopus, one of the...""]",New York City,https://www.yelp.com/biz/vinegar-hill-house-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
42,N5UY113nNpeKdLPv0cbMjQ,The Wild Son Lunch Counter,4.5,"['American (New)', 'Sandwiches', 'Breakfast & Brunch']",2.0,579,130 First Ave,"['Popular place for brunch : so many people! \nThe staff are super kind and friendly \nFood was good ! I will visit again :)', ""Ugh, I'm unfortunately so disappointed in coming back here. At first, we tried to go to their main large seating space, but that was closed so we went to..."", ""Literally the worst customer service experience I have ever received in my life  courtesy of the young waitress with the dark short hair. Luckily I don't...""]",New York City,https://www.yelp.com/biz/the-wild-son-lunch-counter-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
43,_F29-1dkiBmDPSaKQ9_O0Q,Hakata Tonton,4.5,['Japanese'],,119,35 W 35th St,"['Definitely a new favorite of mine in Manhattan!  They have quite a diverse menu here and nailed the dishes I got to try.  This place does seem to get busy,...', 'Came to this location twice, once for dinner and the other time for brunch.\nThe pig feet pot looks big but mostly covered with leek. I preferred the smaller...', ""This review was for the brunch experience - wouldn't say it was the worse experience but wouldn't rank it anywhere near the top. \n\nAlthough the food and...""]",New York City,https://www.yelp.com/biz/hakata-tonton-new-york-7?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
44,9AXTJkwXdWaJaQkCjpj6mA,Sunday in Brooklyn,4.0,"['American (New)', 'Breakfast & Brunch', 'Cocktail Bars']",2.0,1229,348 Wythe Ave,"[""I came for the infamous 'pancake. I ordered it with the sauce on the side just because every picture I saw looked like the pancake was drowning in it. So I..."", 'Having brunch at Sunday in Brooklyn on a Sunday in Brooklyn is very fitting. \n\nBrunch was a last minute decision and reservations were gone by the time I...', ""This place made it on Buzzfeed's Worth It show for their pancakes and, let me tell ya, these pancakes are worth every cent for sure! The pancakes are...""]",New York City,https://www.yelp.com/biz/sunday-in-brooklyn-brooklyn-7?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
45,e5wK3I_THzF4Ce_OgoSCQw,Mokyo,4.5,"['Korean', 'Tapas/Small Plates', 'Cocktail Bars']",,305,109 St Marks Pl,"[""Haven't seen my graduate school friends in a long time so decided to try this spot! We got an early reservation for 5PM and were the first ones seated. They..."", ""Just amazing. We hadn't been together for a few years and wanted someplace special to get together. This place is definitely special. \n\nThe decor was warm..."", 'A Korean-inspired tapas place! This is a great place to bring a lot of people so that you can try basically the whole menu. The serving sizes are very small...']",New York City,https://www.yelp.com/biz/mokyo-new-york-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
46,Orbsfc3nI21mQ8cwSPahhg,The Four Horsemen,4.5,"['Wine Bars', 'American (New)']",2.0,293,295 Grand St,"[""Definitely a top 5 restaurant. The menu was unique and changed regularly. Definitely the best American food I've ever had. It was hard to pick a favorite..."", ""Finally got one of the coveted reservations for the Four Horsemen, and it was good in some ways and overhyped in others.\n\nHere's the summary:\n1. Amazing..."", 'Side note: The main ingredients stay the same on the menu but the pairings appear to change so my description of the dishes might not match. Small pricey...']",New York City,https://www.yelp.com/biz/the-four-horsemen-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
47,OCTiJwvjoK81WoDwsTkFvA,Paesano of Mulberry Street,4.0,"['Italian', 'Salad', 'Seafood']",2.0,1362,136 Mulberry St,"['We had 7 in our party and were seated quickly.  Food was delicious, and arrived piping hot.   Quaint place perfect for family or date night.', 'We found this spot after another restaurant was booked. We are so glad to have come here!  \n\nWe started off with mozzarella sticks that were delicious. My...', 'Came on a Saturday with a friend for her birthday!!!! Immediately was so impressed with the ambiance and vibes of this spot - so many cute plants and...']",New York City,https://www.yelp.com/biz/paesano-of-mulberry-street-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
48,h37t9rA06Sr4EetJjKrfzw,Don Angie,4.5,"['Italian', 'American (New)']",3.0,686,103 Greenwich Ave,"['Overall, it was a great meal with a few standout dishes and a couple of misses.\n\nI highly recommend the Japanese Sweet Potatoes. They were simply amazing -...', ""I'm still amazed we got a rez here but we only managed to get one on a Monday night at 9pm. Great food, service and ambiance. I noticed quite a few chefs..."", ""I came to Don Angie with friends on Friday night to celebrate my friend's birthday. I'm vegan so researched the menu ahead of time to see if I needed to eat...""]",New York City,https://www.yelp.com/biz/don-angie-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
49,OQbccovdHgjenH-sJIbFPw,Clover Hill,4.5,['American (New)'],,38,20 Columbia Pl,"['I was very excited to finally try Clover Hill after they received a Michelin star. Decided to save for a special occasion as the tasting menu + drinks +...', 'I came here with some friends for our holiday dinner and to treat ourselves to a good meal! \n\nI found it interesting the waiter of a Michelin star...', 'If @beyonce \'s ""Cozy"" were a restaurant, it would be @cloverhillbk . \n\n""Cause she comfortable,"" Clover Hill sits tucked away on a picturesque, tree-lined...']",New York City,https://www.yelp.com/biz/clover-hill-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
50,44SY464xDHbvOcjDzRbKkQ,Ippudo NY,4.0,['Ramen'],2.0,10601,65 4th Ave,"['Great food and service, easily one the best ramen restraints in the city and recommend anyone visiting', 'Fresh food. At the bar you can see cooking area.The staff is friendly and helpful. They also have a great selection of beer and wine. The atmosphere is...', 'If possible 4.8, but 5 stars felt better than 4.\n\nMaybe top 3 ramen. I really liked the broth. Ordered pork bun & Yokohama Tonkotsu. Also drank a delicious...']",New York City,https://www.yelp.com/biz/ippudo-ny-new-york-7?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
51,pZWhRtCJvTuwWoavaiCQrA,C as in Charlie,4.5,"['Korean', 'Tapas/Small Plates', 'Southern']",,116,5 Bleecker St,"[""C as in Charlie is a cute new spot in the NoLita area I've been dying to try. They provide a unique take on Korean food by adding southern elements to the..."", 'I came here for my 21st bday dinner and the staff was so amazing!! They were incredibly polite and kept bringing me complimentary sake during my meal which...', 'This was a tiny restaurant with close seating between tables. The ambiance is dim and lit with red lights. When we got seated they gave us complimentary...']",New York City,https://www.yelp.com/biz/c-as-in-charlie-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
52,YSflX6shqcP3zYno0Zz75Q,While We Were Young,4.0,"['American (New)', 'Cocktail Bars']",2.0,441,183 W 10th St,"['Our first time @ While we were Young - and we loved it!\n\nHats off to The staff working Sunday Brunch on 2/19. Very welcoming; from an initial phone call to...', 'OMG first and foremost like to say THANK YOU to Steven. Steven is THE best server/customer experience specialist I have ever met in all my years living and...', ""If you want to feel like you've walked into an aesthetic Instagram story, this is the place. It's tiny, filled with balloons whose strings will obscure your...""]",New York City,https://www.yelp.com/biz/while-we-were-young-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
53,JeUUdGHr_1O1zm644pUu3w,Mimi Cheng's,5.0,['Taiwanese'],,5,224 Atlantic Ave,"[""New dumpling place opened up at this Brooklyn location! I have heard of Mimi Cheng's before, but never tried it until now! They recently opened so they are..."", ""I've been admiring Mimi Cheng's dumplings from afar (not that far, but a bridge away at a minimum) for a long time. And while I was devastated to find out..."", ""I'm so excited to see that Mimi Cheng's opened up in Brooklyn on Atlantic near Court st. I hadn't tried the ones in Manhattan. But I popped in today to do a...""]",New York City,https://www.yelp.com/biz/mimi-chengs-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
54,ePqKbqXFBCbwBaWiN2Jo9w,Ampersand,4.5,"['Cocktail Bars', 'American (New)']",2.0,257,294 3rd Ave,"[""Fun and cozy bar! Great for a date night! \n\nAmbience: this place has a really inviting atmosphere! It's dimly lit and has tons of space, but does get..."", ""This is a cozy, inviting bar. It does get a bit loud so you have to raise your voice to have a conversation but it's not too bad. \n\nThey have a great..."", 'Went out with the hubby to meet up a friend visiting from out of town. It was a Thursday night around 7:30pm. The place was full, but not overly packed. We...']",New York City,https://www.yelp.com/biz/ampersand-new-york-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
55,m1cJLpDN4B-_0hGgPfe5OA,Salt + Charcoal,4.0,"['Japanese', 'Steakhouses', 'Wine Bars']",2.0,709,171 Grand St,"['Great oysters!! Loved the rolls as well. Totally recommend their cocktails as well!!!!', 'Outstanding service, recommendations and flavor. \n\nIt was the perfectly ideal meal from the lusciously fatty wagyu nigiri to the fried oyster to the PERFECT...', 'This restaurant has been on our ""go to"" list for a while and we finally got to enjoy dinner here. We loved the atmosphere and decor. The Maitre d was so...']",New York City,https://www.yelp.com/biz/salt-charcoal-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
56,0dDCDQz7DrKkSvu9h2hcQw,Chow House,4.5,"['Szechuan', 'Noodles', 'Soup']",2.0,604,181 Bleecker St,"['This place is a gem. Food is 10/10. \nOne thing I always worry about when I walk into an Asian restaurant is that they change the taste of the food to match...', 'I came here twice once only for the pork soup dumplings as a small snack and it was good. \n\nThe second time we wanted to try different plates for dinner. I...', ""A solid restaurant if you're looking for good authentic Chinese food in the area. The food packs flavor and is fresh. I recommend starting with the...""]",New York City,https://www.yelp.com/biz/chow-house-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
57,48nRODGl30EWpYMcCTOeAw,Ingas Bar,4.0,['American (New)'],,29,66 Hicks St,"['Cute little neighborhood bar restaurant.  Menu options were a bit more limited but has enough variety to find something for everyone.  \n\nService was...', 'Yum! This place is very special. The vibe is low lighting and perfect for an intimate meal. A group of us ordered several dishes and shared. Everything was...', ""It's adorable inside and the service is warm; it makes for a festive and cosy evening. And a seriously loud and crowded one as well. Half of my ideal...""]",New York City,https://www.yelp.com/biz/ingas-bar-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
58,MwyEUg5EXuqTf1mjKU08ng,Xolo,5.0,['Mexican'],,24,29 Dunham Pl,"[""As a kid from Southern California, it's been really depressing eating Mexican food in NYC until I came here.\n\nThis is the best Mexican food I've had in..."", 'Definitely enjoyed this spot! Guac and chips were delicious, with a few little pomegranate seeds to add texture and flavor. The goat cheese balls were a...', 'My friend and I are visiting from LA and were looking for tasty and good quality food. We found Xolo after visiting Domino Park. \nWe are satisfied and...']",New York City,https://www.yelp.com/biz/xolo-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
